,combination,difference,distance,gen,tra
410,1251.77448485,70.1903011193,11.8158418373,410,0
410,1285.04537515,73.563063888,12.1148231126,410,0
411,569.898205764,33.694002804,5.3620420296,411,0
411,1430.14279145,83.9484742738,13.4619431717,411,0
411,625.868157827,36.6171288776,5.8925102895,411,0
411,1047.01362611,58.8656601926,9.88147965916,411,0
411,1182.4448436,66.3891363776,11.1605570723,411,0
411,1251.77448485,70.1903011193,11.8158418373,411,0
411,976.440431938,57.3074462594,9.19132985678,411,0
411,980.959728495,56.7079751449,9.2425175335,411,0
411,1040.67741027,60.667648474,9.80009761797,411,0
411,1316.36131932,76.6914639103,12.3966985541,411,0
411,1225.50624342,71.0932522948,11.5441299113,411,0
411,1335.42667528,75.1472977222,12.6027937756,411,0
411,1492.92791224,83.4816346968,14.0944627754,411,0
411,1285.04537515,73.563063888,12.1148231126,411,0
411,1397.67830119,79.8242521475,13.1785404904,411,0
412,1492.92791224,83.4816346968,14.0944627754,412,0
412,1405.17821736,77.9917672828,13.2718645008,412,0
412,1285.04537515,73.563063888,12.1148231126,412,0
412,1335.42667528,75.1472977222,12.6027937756,412,0
412,1251.77448485,70.1903011193,11.8158418373,412,0
412,1182.4448436,66.3891363776,11.1605570723,412,0
412,1040.67741027,60.667648474,9.80009761797,412,0
412,976.440431938,57.3074462594,9.19132985678,412,0
412,1067.46896029,61.6093231007,10.0585963719,412,0
412,1047.01362611,58.8656601926,9.88147965916,412,0
412,489.11228033,25.3187783021,4.63793502028,412,0
412,980.959728495,56.7079751449,9.2425175335,412,0
412,625.868157827,36.6171288776,5.8925102895,412,0
412,569.898205764,33.694002804,5.3620420296,412,0
412,667.135781334,122.397442373,5.44738338961,412,0
413,917.760314014,47.8593913957,8.69900922618,413,0
413,580.360009063,35.7964987166,5.44563510346,413,0
413,267.960405643,5.4550661736,2.62505339469,413,0
413,625.868157827,36.6171288776,5.8925102895,413,0
413,488.243333758,21.8369338407,4.66406399917,413,0
413,569.898205764,33.694002804,5.3620420296,413,0
413,408.876408617,16.9056514362,3.91970757181,413,0
413,542.475509622,30.7383255995,5.11737184022,413,0
413,489.11228033,25.3187783021,4.63793502028,413,0
413,444.602061719,24.6797868668,4.19922274852,413,0
413,288.194929543,14.9433806813,2.73251548861,413,0
413,77.1503560184,0.207850265542,0.769425057529,413,0
413,369.935224351,30.4955595003,3.39439664851,413,0
413,269.971265133,25.0099103978,2.44961354735,413,0
413,667.135781334,122.397442373,5.44738338961,413,0
414,288.194929543,14.9433806813,2.73251548861,414,0
414,118.134393782,10.4317288608,1.07702664921,414,0
414,27.169129373,2.90996737297,0.24259162,414,0
414,400.953416378,50.2085922262,3.50744824151,414,0
414,129.484683772,2.83046898891,1.26654214783,414,0
414,77.1503560184,0.207850265542,0.769425057529,414,0
414,307.49953586,37.0834517669,2.70416084093,414,0
414,279.257011215,22.9884280108,2.56268583205,414,0
414,298.591939727,24.5754015775,2.74016538149,414,0
414,406.391286506,47.7937073628,3.58597579143,414,0
414,369.935224351,30.4955595003,3.39439664851,414,0
414,316.864902771,36.2220440715,2.80642858699,414,0
414,269.971265133,25.0099103978,2.44961354735,414,0
414,431.81688079,38.5375858368,3.93279294953,414,0
414,667.135781334,122.397442373,5.44738338961,414,0
415,97.7098990556,7.33970004533,0.903701990103,415,0
415,62.723041558,4.09781664816,0.586252249099,415,0
415,356.334698417,37.2233794421,3.19111318974,415,0
415,374.753676021,26.5478382837,3.48205837737,415,0
415,77.1503560184,0.207850265542,0.769425057529,415,0
415,398.02421937,41.4336237531,3.56590595617,415,0
415,27.169129373,2.90996737297,0.24259162,415,0
415,43.4266392485,4.1839659246,0.392426733239,415,0
415,398.150747486,39.4178124013,3.58732935085,415,0
415,269.971265133,25.0099103978,2.44961354735,415,0
415,279.257011215,22.9884280108,2.56268583205,415,0
415,298.591939727,24.5754015775,2.74016538149,415,0
415,369.935224351,30.4955595003,3.39439664851,415,0
415,431.81688079,38.5375858368,3.93279294953,415,0
415,667.135781334,122.397442373,5.44738338961,415,0
416,374.753676021,26.5478382837,3.48205837737,416,0
416,141.826583712,9.13485565037,1.32691728061,416,0
416,431.81688079,38.5375858368,3.93279294953,416,0
416,97.7098990556,7.33970004533,0.903701990103,416,0
416,27.169129373,2.90996737297,0.24259162,416,0
416,43.4266392485,4.1839659246,0.392426733239,416,0
416,556.592594763,146.632401993,4.0996019277,416,0
416,389.869113182,33.8391946578,3.56029918524,416,0
416,279.257011215,22.9884280108,2.56268583205,416,0
416,298.591939727,24.5754015775,2.74016538149,416,0
416,354.861339622,29.6220064249,3.25239333197,416,0
416,423.515348617,36.4662554541,3.87049093163,416,0
416,369.935224351,30.4955595003,3.39439664851,416,0
416,395.820878689,30.6625608464,3.65158317842,416,0
416,667.135781334,122.397442373,5.44738338961,416,0
417,141.826583712,9.13485565037,1.32691728061,417,0
417,556.592594763,146.632401993,4.0996019277,417,0
417,12.3323072002,1.36121195435,0.109710952459,417,0
417,431.81688079,38.5375858368,3.93279294953,417,0
417,27.169129373,2.90996737297,0.24259162,417,0
417,43.4266392485,4.1839659246,0.392426733239,417,0
417,389.869113182,33.8391946578,3.56029918524,417,0
417,279.257011215,22.9884280108,2.56268583205,417,0
417,298.591939727,24.5754015775,2.74016538149,417,0
417,354.861339622,29.6220064249,3.25239333197,417,0
417,423.515348617,36.4662554541,3.87049093163,417,0
417,395.820878689,30.6625608464,3.65158317842,417,0
417,369.935224351,30.4955595003,3.39439664851,417,0
417,565.927201159,139.218857353,4.26708343807,417,0
417,667.135781334,122.397442373,5.44738338961,417,0
418,576.999839105,147.287693134,4.2971214597,418,0
418,423.515348617,36.4662554541,3.87049093163,418,0
418,298.591939727,24.5754015775,2.74016538149,418,0
418,354.861339622,29.6220064249,3.25239333197,418,0
418,646.026117553,40.2474519857,6.05778665568,418,0
418,565.927201159,139.218857353,4.26708343807,418,0
418,141.826583712,9.13485565037,1.32691728061,418,0
418,597.851266483,38.0927773887,5.59758489094,418,0
418,369.935224351,30.4955595003,3.39439664851,418,0
418,12.3323072002,1.36121195435,0.109710952459,418,0
418,154.734969294,11.3146659276,1.43420303367,418,0
418,352.265495509,25.3410567167,3.26924438792,418,0
418,556.592594763,146.632401993,4.0996019277,418,0
418,395.820878689,30.6625608464,3.65158317842,418,0
418,420.987196566,32.4704121994,3.88516784367,418,0
419,576.999839105,147.287693134,4.2971214597,419,0
419,357.702550029,27.4474668054,3.30255083224,419,0
419,325.444139506,24.5006924829,3.00943447023,419,0
419,646.026117553,40.2474519857,6.05778665568,419,0
419,395.820878689,30.6625608464,3.65158317842,419,0
419,12.3323072002,1.36121195435,0.109710952459,419,0
419,600.068883702,143.634323099,4.56434560603,419,0
419,156.858273902,7.81151602019,1.49046757881,419,0
419,420.987196566,32.4704121994,3.88516784367,419,0
419,269.441527929,17.3907612838,2.52050766645,419,0
419,352.265495509,25.3410567167,3.26924438792,419,0
419,555.424967624,146.757795949,4.08667171675,419,0
419,556.592594763,146.632401993,4.0996019277,419,0
419,417.22765711,30.8920798476,3.86335577263,419,0
419,597.851266483,38.0927773887,5.59758489094,419,0
420,395.820878689,30.6625608464,3.65158317842,420,0
420,420.987196566,32.4704121994,3.88516784367,420,0
420,357.702550029,27.4474668054,3.30255083224,420,0
420,344.179777662,26.2580714446,3.17921706217,420,0
420,325.444139506,24.5006924829,3.00943447023,420,0
420,352.265495509,25.3410567167,3.26924438792,420,0
420,156.858273902,7.81151602019,1.49046757881,420,0
420,269.441527929,17.3907612838,2.52050766645,420,0
420,334.904497766,24.6824084343,3.10222089332,420,0
420,328.144854884,24.2293748728,3.03915480011,420,0
420,331.174430357,24.0652169075,3.0710921345,420,0
420,12.3323072002,1.36121195435,0.109710952459,420,0
420,646.026117553,40.2474519857,6.05778665568,420,0
420,609.926427481,40.106157111,5.6982027037,420,0
420,597.851266483,38.0927773887,5.59758489094,420,0
421,269.441527929,17.3907612838,2.52050766645,421,0
421,331.174430357,24.0652169075,3.0710921345,421,0
421,328.144854884,24.2293748728,3.03915480011,421,0
421,659.96773104,37.9978896312,6.21969841409,421,0
421,156.858273902,7.81151602019,1.49046757881,421,0
421,123.425390623,5.53533126517,1.17890059357,421,0
421,12.3323072002,1.36121195435,0.109710952459,421,0
421,1343.25302723,75.0625519271,12.681904753,421,0
421,619.003414261,37.0404943724,5.81962919889,421,0
421,673.510442182,40.2354421507,6.33275000032,421,0
421,609.926427481,40.106157111,5.6982027037,421,0
421,646.026117553,40.2474519857,6.05778665568,421,0
421,597.851266483,38.0927773887,5.59758489094,421,0
421,1137.27791746,68.2260518165,10.6905186564,421,0
421,1453.09176726,85.2210077881,13.6787075947,421,0
422,985.436814864,56.062598664,9.293742162,422,0
422,12.3323072002,1.36121195435,0.109710952459,422,0
422,1343.25302723,75.0625519271,12.681904753,422,0
422,619.003414261,37.0404943724,5.81962919889,422,0
422,422.457805827,26.3986498081,3.96059156019,422,0
422,673.510442182,40.2354421507,6.33275000032,422,0
422,628.03003203,41.49825298,5.8653177905,422,0
422,623.423240132,37.9546357167,5.85468604416,422,0
422,609.926427481,40.106157111,5.6982027037,422,0
422,573.900391691,37.6517489856,5.36248642706,422,0
422,597.851266483,38.0927773887,5.59758489094,422,0
422,646.026117553,40.2474519857,6.05778665568,422,0
422,717.908087433,43.9842776094,6.73923809823,422,0
422,1137.27791746,68.2260518165,10.6905186564,422,0
422,1453.09176726,85.2210077881,13.6787075947,422,0
423,609.926427481,40.106157111,5.6982027037,423,0
423,369.942808127,25.0603134155,3.44882494711,423,0
423,573.900391691,37.6517489856,5.36248642706,423,0
423,452.741763395,29.6983871475,4.23043376248,423,0
423,622.793460963,38.8898781737,5.8390358279,423,0
423,581.074554236,37.3169940726,5.43757560164,423,0
423,717.908087433,43.9842776094,6.73923809823,423,0
423,646.026117553,40.2474519857,6.05778665568,423,0
423,597.851266483,38.0927773887,5.59758489094,423,0
423,1133.79116595,68.8548099338,10.6493635601,423,0
423,1303.66790711,78.1627830489,12.2550512406,423,0
423,1191.10644183,69.662979287,11.2144346254,423,0
423,1137.27791746,68.2260518165,10.6905186564,423,0
423,1453.09176726,85.2210077881,13.6787075947,423,0
423,1565.29161253,90.6020058653,14.7468960667,423,0
424,581.074554236,37.3169940726,5.43757560164,424,0
424,369.942808127,25.0603134155,3.44882494711,424,0
424,597.851266483,38.0927773887,5.59758489094,424,0
424,452.741763395,29.6983871475,4.23043376248,424,0
424,1219.36932971,71.4490882215,11.4792024149,424,0
424,1191.10644183,69.662979287,11.2144346254,424,0
424,1514.98203545,83.6855284919,14.3129650696,424,0
424,646.026117553,40.2474519857,6.05778665568,424,0
424,622.793460963,38.8898781737,5.8390358279,424,0
424,717.908087433,43.9842776094,6.73923809823,424,0
424,987.586187447,55.5935624003,9.31992625046,424,0
424,669.874536322,39.9151937207,6.29959342601,424,0
424,579.412787795,34.37192911,5.45040858685,424,0
424,360.202668075,19.6846470874,3.40518020988,424,0
424,69.9329987145,0.211295571224,0.697217031433,424,0
425,1064.82756271,58.9026836216,10.0592487909,425,0
425,581.074554236,37.3169940726,5.43757560164,425,0
425,597.851266483,38.0927773887,5.59758489094,425,0
425,369.942808127,25.0603134155,3.44882494711,425,0
425,987.586187447,55.5935624003,9.31992625046,425,0
425,452.741763395,29.6983871475,4.23043376248,425,0
425,646.026117553,40.2474519857,6.05778665568,425,0
425,717.908087433,43.9842776094,6.73923809823,425,0
425,622.793460963,38.8898781737,5.8390358279,425,0
425,868.445844174,49.7583880411,8.18687456133,425,0
425,669.874536322,39.9151937207,6.29959342601,425,0
425,469.202570054,25.6423806194,4.43560189435,425,0
425,579.412787795,34.37192911,5.45040858685,425,0
425,360.202668075,19.6846470874,3.40518020988,425,0
425,69.9329987145,0.211295571224,0.697217031433,425,0
426,597.851266483,38.0927773887,5.59758489094,426,0
426,717.908087433,43.9842776094,6.73923809823,426,0
426,646.026117553,40.2474519857,6.05778665568,426,0
426,622.793460963,38.8898781737,5.8390358279,426,0
426,868.445844174,49.7583880411,8.18687456133,426,0
426,452.741763395,29.6983871475,4.23043376248,426,0
426,369.942808127,25.0603134155,3.44882494711,426,0
426,549.865399066,34.7671681439,5.15098230922,426,0
426,669.874536322,39.9151937207,6.29959342601,426,0
426,590.059648911,35.6160291915,5.54443619719,426,0
426,579.412787795,34.37192911,5.45040858685,426,0
426,469.202570054,25.6423806194,4.43560189435,426,0
426,360.202668075,19.6846470874,3.40518020988,426,0
426,210.361103936,8.67082790162,2.01690276034,426,0
426,69.9329987145,0.211295571224,0.697217031433,426,0
427,654.395812021,32.791589847,6.21604222174,427,0
427,424.087645207,24.0580923292,4.00029552877,427,0
427,529.563357571,23.7540797994,5.05809277772,427,0
427,469.202570054,25.6423806194,4.43560189435,427,0
427,354.630804277,19.4884900704,3.35142314207,427,0
427,360.202668075,19.6846470874,3.40518020988,427,0
427,409.889286756,20.4101524406,3.89479134316,427,0
427,381.859764552,18.3193008334,3.63540463719,427,0
427,322.354913637,13.1563266503,3.09198586987,427,0
427,210.361103936,8.67082790162,2.01690276034,427,0
427,138.695187186,6.36956343761,1.32325623748,427,0
427,69.1900558771,7.32742613706,0.6186262974,427,0
427,69.9329987145,0.211295571224,0.697217031433,427,0
427,111.619454547,1.79233194223,1.09827122604,427,0
427,168.529708403,19.4810543626,1.4904865404,427,0
428,263.470378116,15.4947368267,2.4797564129,428,0
428,381.859764552,18.3193008334,3.63540463719,428,0
428,354.630804277,19.4884900704,3.35142314207,428,0
428,360.202668075,19.6846470874,3.40518020988,428,0
428,322.354913637,13.1563266503,3.09198586987,428,0
428,103.087788455,6.90779978312,0.961799886716,428,0
428,186.585086562,9.51385890068,1.77071227662,428,0
428,210.361103936,8.67082790162,2.01690276034,428,0
428,111.619454547,1.79233194223,1.09827122604,428,0
428,69.9329987145,0.211295571224,0.697217031433,428,0
428,68.0913212581,7.24976535449,0.608415559036,428,0
428,69.1900558771,7.32742613706,0.6186262974,428,0
428,74.9529749746,9.34446719071,0.656085077839,428,0
428,77.8037840654,9.52611320945,0.68277670856,428,0
428,168.529708403,19.4810543626,1.4904865404,428,0
429,210.361103936,8.67082790162,2.01690276034,429,0
429,104.166310792,7.22687760386,0.969394331884,429,0
429,135.40215334,17.0978316782,1.18304321662,429,0
429,103.087788455,6.90779978312,0.961799886716,429,0
429,111.619454547,1.79233194223,1.09827122604,429,0
429,69.9329987145,0.211295571224,0.697217031433,429,0
429,58.0724420827,5.81137553563,0.52261066547,429,0
429,68.0913212581,7.24976535449,0.608415559036,429,0
429,69.1900558771,7.32742613706,0.6186262974,429,0
429,74.9529749746,9.34446719071,0.656085077839,429,0
429,77.8037840654,9.52611320945,0.68277670856,429,0
429,100.396816244,12.3226168404,0.880741994036,429,0
429,168.529708403,19.4810543626,1.4904865404,429,0
429,122.670867651,13.0953285782,1.09575539072,429,0
429,169.851242098,18.9788332686,1.5087240883,429,0
430,100.396816244,12.3226168404,0.880741994036,430,0
430,68.0913212581,7.24976535449,0.608415559036,430,0
430,69.1900558771,7.32742613706,0.6186262974,430,0
430,89.8163004335,11.007139279,0.788091611545,430,0
430,77.8037840654,9.52611320945,0.68277670856,430,0
430,239.536040981,27.2995151255,2.12236525856,430,0
430,168.529708403,19.4810543626,1.4904865404,430,0
430,169.851242098,18.9788332686,1.5087240883,430,0
430,122.670867651,13.0953285782,1.09575539072,430,0
430,136.715434667,12.7479437818,1.23967490885,430,0
430,145.062588535,15.8650301241,1.29197558411,430,0
430,173.528401847,18.7055172925,1.54822884555,430,0
430,233.62226055,18.8768301951,2.14745430354,430,0
430,182.086301234,17.961284915,1.64125016319,430,0
430,188.958373054,17.7694196494,1.71188953405,430,0
431,97.4276642864,9.15802360837,0.882696406781,431,0
431,147.145247144,15.9684294471,1.31176817697,431,0
431,173.528401847,18.7055172925,1.54822884555,431,0
431,103.305187521,10.7856312147,0.925195563061,431,0
431,122.670867651,13.0953285782,1.09575539072,431,0
431,204.742814195,21.2910466474,1.83451767548,431,0
431,136.715434667,12.7479437818,1.23967490885,431,0
431,144.465198032,14.3777300979,1.30087467934,431,0
431,198.119448643,20.0951236795,1.78024324963,431,0
431,166.607443848,14.6642316582,1.51943212189,431,0
431,182.086301234,17.961284915,1.64125016319,431,0
431,188.958373054,17.7694196494,1.71188953405,431,0
431,259.148046777,25.89423865,2.33253808127,431,0
431,233.62226055,18.8768301951,2.14745430354,431,0
431,313.530449023,26.6535506801,2.86876898343,431,0
432,315.477837303,30.4052431912,2.85072594111,432,0
432,182.086301234,17.961284915,1.64125016319,432,0
432,144.465198032,14.3777300979,1.30087467934,432,0
432,103.305187521,10.7856312147,0.925195563061,432,0
432,188.958373054,17.7694196494,1.71188953405,432,0
432,315.549595004,18.7898649991,2.96759730005,432,0
432,130.498014641,12.3239715311,1.1817404311,432,0
432,136.715434667,12.7479437818,1.23967490885,432,0
432,234.621174662,21.4472710128,2.13173903649,432,0
432,97.4276642864,9.15802360837,0.882696406781,432,0
432,244.892684791,21.8554394963,2.23037245295,432,0
432,166.607443848,14.6642316582,1.51943212189,432,0
432,233.62226055,18.8768301951,2.14745430354,432,0
432,313.530449023,26.6535506801,2.86876898343,432,0
432,398.507749964,30.8624695606,3.67645280403,432,0
433,233.62226055,18.8768301951,2.14745430354,433,0
433,199.513728481,8.27086992806,1.91242858552,433,0
433,318.892805779,26.2925790479,2.92600226731,433,0
433,189.870023237,7.73014720417,1.82139876032,433,0
433,153.949595209,5.90292479827,1.4804667041,433,0
433,415.613579217,34.805244809,3.80808334408,433,0
433,25.3892215722,2.84665792171,0.225425636505,433,0
433,307.820784137,23.8912139745,2.83929570162,433,0
433,38.2582244334,0.692057919921,0.375661665135,433,0
433,315.549595004,18.7898649991,2.96759730005,433,0
433,208.266721461,11.1329068701,1.97133814591,433,0
433,149.527863679,9.61607547787,1.39911788201,433,0
433,356.863612385,22.4757167617,3.34387895623,433,0
433,176.651628248,10.7795476795,1.65872080568,433,0
433,398.507749964,30.8624695606,3.67645280403,433,0
434,225.117583863,11.3576211735,2.1375996269,434,0
434,153.949595209,5.90292479827,1.4804667041,434,0
434,315.549595004,18.7898649991,2.96759730005,434,0
434,356.863612385,22.4757167617,3.34387895623,434,0
434,188.797490665,13.4540468936,1.75343443772,434,0
434,325.32910132,24.4333789351,3.00895722385,434,0
434,398.507749964,30.8624695606,3.67645280403,434,0
434,172.845745097,12.1986969048,1.60647048192,434,0
434,208.266721461,11.1329068701,1.97133814591,434,0
434,149.527863679,9.61607547787,1.39911788201,434,0
434,120.025623091,9.06638636505,1.10959236726,434,0
434,176.651628248,10.7795476795,1.65872080568,434,0
434,38.2582244334,0.692057919921,0.375661665135,434,0
434,25.3892215722,2.84665792171,0.225425636505,434,0
434,160.429717896,12.1278002897,1.48301917607,434,0
435,325.32910132,24.4333789351,3.00895722385,435,0
435,38.2582244334,0.692057919921,0.375661665135,435,0
435,176.651628248,10.7795476795,1.65872080568,435,0
435,228.964035427,15.3993560246,2.13564679402,435,0
435,25.3892215722,2.84665792171,0.225425636505,435,0
435,454.272184588,31.9158906477,4.2235629394,435,0
435,188.797490665,13.4540468936,1.75343443772,435,0
435,171.508922584,12.3387066501,1.59170215933,435,0
435,172.845745097,12.1986969048,1.60647048192,435,0
435,149.527863679,9.61607547787,1.39911788201,435,0
435,157.387714014,12.6191916174,1.44768522396,435,0
435,160.429717896,12.1278002897,1.48301917607,435,0
435,120.025623091,9.06638636505,1.10959236726,435,0
435,144.063376863,10.0860734318,1.33977303431,435,0
435,516.822626906,31.7976113411,4.85025015565,435,0
436,188.797490665,13.4540468936,1.75343443772,436,0
436,172.845745097,12.1986969048,1.60647048192,436,0
436,25.3892215722,2.84665792171,0.225425636505,436,0
436,176.651628248,10.7795476795,1.65872080568,436,0
436,228.964035427,15.3993560246,2.13564679402,436,0
436,76.8858676787,5.08253171438,0.718033359643,436,0
436,38.6331075091,2.64846010081,0.359846474083,436,0
436,149.527863679,9.61607547787,1.39911788201,436,0
436,157.387714014,12.6191916174,1.44768522396,436,0
436,516.822626906,31.7976113411,4.85025015565,436,0
436,144.063376863,10.0860734318,1.33977303431,436,0
436,120.025623091,9.06638636505,1.10959236726,436,0
436,160.429717896,12.1278002897,1.48301917607,436,0
436,338.474074021,22.1419614036,3.16332112617,436,0
436,447.84325404,28.7892418859,4.19054012154,436,0
437,188.797490665,13.4540468936,1.75343443772,437,0
437,172.845745097,12.1986969048,1.60647048192,437,0
437,149.527863679,9.61607547787,1.39911788201,437,0
437,76.8858676787,5.08253171438,0.718033359643,437,0
437,38.6331075091,2.64846010081,0.359846474083,437,0
437,15.8139993347,0.372365216884,0.154416341178,437,0
437,7.48687264241,0.888208642225,0.0659866400018,437,0
437,516.822626906,31.7976113411,4.85025015565,437,0
437,160.429717896,12.1278002897,1.48301917607,437,0
437,144.063376863,10.0860734318,1.33977303431,437,0
437,120.025623091,9.06638636505,1.10959236726,437,0
437,338.474074021,22.1419614036,3.16332112617,437,0
437,455.521004953,30.3561232396,4.25164881714,437,0
437,447.84325404,28.7892418859,4.19054012154,437,0
437,591.985003148,37.7569278475,5.54228075301,437,0
438,338.474074021,22.1419614036,3.16332112617,438,0
438,143.991525622,11.217643718,1.32773881904,438,0
438,160.429717896,12.1278002897,1.48301917607,438,0
438,39.6201983658,2.48683615789,0.371333622079,438,0
438,144.063376863,10.0860734318,1.33977303431,438,0
438,38.6331075091,2.64846010081,0.359846474083,438,0
438,120.025623091,9.06638636505,1.10959236726,438,0
438,55.5290632013,4.06939657947,0.514596666218,438,0
438,7.48687264241,0.888208642225,0.0659866400018,438,0
438,15.8139993347,0.372365216884,0.154416341178,438,0
438,76.8858676787,5.08253171438,0.718033359643,438,0
438,173.732184974,10.8857044889,1.62846480486,438,0
438,172.845745097,12.1986969048,1.60647048192,438,0
438,149.527863679,9.61607547787,1.39911788201,438,0
438,188.797490665,13.4540468936,1.75343443772,438,0
439,144.063376863,10.0860734318,1.33977303431,439,0
439,120.025623091,9.06638636505,1.10959236726,439,0
439,39.6201983658,2.48683615789,0.371333622079,439,0
439,38.6331075091,2.64846010081,0.359846474083,439,0
439,55.5290632013,4.06939657947,0.514596666218,439,0
439,117.991753672,5.85313323815,1.12138620434,439,0
439,7.48687264241,0.888208642225,0.0659866400018,439,0
439,15.8139993347,0.372365216884,0.154416341178,439,0
439,76.8858676787,5.08253171438,0.718033359643,439,0
439,173.732184974,10.8857044889,1.62846480486,439,0
439,149.527863679,9.61607547787,1.39911788201,439,0
439,177.907579414,11.5676424649,1.66339936949,439,0
439,172.845745097,12.1986969048,1.60647048192,439,0
439,188.797490665,13.4540468936,1.75343443772,439,0
439,266.585074672,18.9185597271,2.47666514945,439,0
440,120.025623091,9.06638636505,1.10959236726,440,0
440,7.60930302264,0.456236489306,0.0715306653334,440,0
440,7.48687264241,0.888208642225,0.0659866400018,440,0
440,15.8139993347,0.372365216884,0.154416341178,440,0
440,76.8858676787,5.08253171438,0.718033359643,440,0
440,117.991753672,5.85313323815,1.12138620434,440,0
440,115.163556221,5.85942550773,1.09304130713,440,0
440,172.845745097,12.1986969048,1.60647048192,440,0
440,122.877236087,7.53907568833,1.15338160398,440,0
440,188.797490665,13.4540468936,1.75343443772,440,0
440,149.527863679,9.61607547787,1.39911788201,440,0
440,173.732184974,10.8857044889,1.62846480486,440,0
440,177.907579414,11.5676424649,1.66339936949,440,0
440,231.381627538,15.0316707933,2.16349956745,440,0
440,266.585074672,18.9185597271,2.47666514945,440,0
441,7.48687264241,0.888208642225,0.0659866400018,441,0
441,172.845745097,12.1986969048,1.60647048192,441,0
441,188.797490665,13.4540468936,1.75343443772,441,0
441,183.986869686,8.82879407336,1.75158075612,441,0
441,40.4582122091,1.59735517299,0.388608570361,441,0
441,28.2084909394,3.26043448566,0.249480564537,441,0
441,122.877236087,7.53907568833,1.15338160398,441,0
441,149.527863679,9.61607547787,1.39911788201,441,0
441,177.907579414,11.5676424649,1.66339936949,441,0
441,115.163556221,5.85942550773,1.09304130713,441,0
441,117.991753672,5.85313323815,1.12138620434,441,0
441,266.585074672,18.9185597271,2.47666514945,441,0
441,173.732184974,10.8857044889,1.62846480486,441,0
441,266.758610845,18.4002409828,2.48358369862,441,0
441,231.381627538,15.0316707933,2.16349956745,441,0
442,40.4582122091,1.59735517299,0.388608570361,442,0
442,7.48687264241,0.888208642225,0.0659866400018,442,0
442,77.2354701258,2.06801364584,0.751674564799,442,0
442,28.2084909394,3.26043448566,0.249480564537,442,0
442,172.845745097,12.1986969048,1.60647048192,442,0
442,188.797490665,13.4540468936,1.75343443772,442,0
442,117.991753672,5.85313323815,1.12138620434,442,0
442,122.877236087,7.53907568833,1.15338160398,442,0
442,115.163556221,5.85942550773,1.09304130713,442,0
442,149.527863679,9.61607547787,1.39911788201,442,0
442,177.907579414,11.5676424649,1.66339936949,442,0
442,173.732184974,10.8857044889,1.62846480486,442,0
442,266.585074672,18.9185597271,2.47666514945,442,0
442,231.381627538,15.0316707933,2.16349956745,442,0
442,266.758610845,18.4002409828,2.48358369862,442,0
443,380.634010307,25.6525374559,3.54981472851,443,0
443,84.111269814,5.52569422743,0.785855755866,443,0
443,7.48687264241,0.888208642225,0.0659866400018,443,0
443,172.845745097,12.1986969048,1.60647048192,443,0
443,188.797490665,13.4540468936,1.75343443772,443,0
443,28.2084909394,3.26043448566,0.249480564537,443,0
443,117.991753672,5.85313323815,1.12138620434,443,0
443,115.163556221,5.85942550773,1.09304130713,443,0
443,122.877236087,7.53907568833,1.15338160398,443,0
443,149.527863679,9.61607547787,1.39911788201,443,0
443,173.732184974,10.8857044889,1.62846480486,443,0
443,177.907579414,11.5676424649,1.66339936949,443,0
443,231.381627538,15.0316707933,2.16349956745,443,0
443,266.585074672,18.9185597271,2.47666514945,443,0
443,266.758610845,18.4002409828,2.48358369862,443,0
444,115.163556221,5.85942550773,1.09304130713,444,0
444,7.48687264241,0.888208642225,0.0659866400018,444,0
444,84.111269814,5.52569422743,0.785855755866,444,0
444,173.732184974,10.8857044889,1.62846480486,444,0
444,122.877236087,7.53907568833,1.15338160398,444,0
444,231.381627538,15.0316707933,2.16349956745,444,0
444,149.527863679,9.61607547787,1.39911788201,444,0
444,177.907579414,11.5676424649,1.66339936949,444,0
444,172.845745097,12.1986969048,1.60647048192,444,0
444,188.797490665,13.4540468936,1.75343443772,444,0
444,266.758610845,18.4002409828,2.48358369862,444,0
444,236.763573134,16.7315652859,2.20032007848,444,0
444,287.891202294,20.2694999864,2.67621702307,444,0
444,266.585074672,18.9185597271,2.47666514945,444,0
444,317.747635795,22.8360656932,2.94911570102,444,0
445,84.111269814,5.52569422743,0.785855755866,445,0
445,7.48687264241,0.888208642225,0.0659866400018,445,0
445,172.845745097,12.1986969048,1.60647048192,445,0
445,188.797490665,13.4540468936,1.75343443772,445,0
445,177.877793446,11.1051585383,1.66772634908,445,0
445,122.877236087,7.53907568833,1.15338160398,445,0
445,231.381627538,15.0316707933,2.16349956745,445,0
445,173.732184974,10.8857044889,1.62846480486,445,0
445,149.527863679,9.61607547787,1.39911788201,445,0
445,177.907579414,11.5676424649,1.66339936949,445,0
445,236.763573134,16.7315652859,2.20032007848,445,0
445,266.585074672,18.9185597271,2.47666514945,445,0
445,266.758610845,18.4002409828,2.48358369862,445,0
445,287.891202294,20.2694999864,2.67621702307,445,0
445,317.747635795,22.8360656932,2.94911570102,445,0
446,317.747635795,22.8360656932,2.94911570102,446,0
446,287.891202294,20.2694999864,2.67621702307,446,0
446,149.527863679,9.61607547787,1.39911788201,446,0
446,506.593662831,32.1809753109,4.7441268752,446,0
446,266.758610845,18.4002409828,2.48358369862,446,0
446,122.877236087,7.53907568833,1.15338160398,446,0
446,177.907579414,11.5676424649,1.66339936949,446,0
446,212.812032197,12.8533733359,1.99958658861,446,0
